timestamp,tripId,tripTime,routeId,day,direction,timeToReachExpressStation,timeToReachDestination619,057150_1..N,057150,1,Monday,N,,
620,060800_2..N01R,060800,2,Monday,N,,
620,061000_2..S01R,061000,2,Monday,S,1520265775,1520266195
620,061800_2..S01R,061800,2,Monday,S,1520266144,1520266564
620,061900_2..N01R,061900,2,Monday,N,,
620,062400_2..N01R,062400,2,Monday,N,,
620,062600_2..S01R,062600,2,Monday,S,1520266650,1520267070
620,062900_2..N01R,062900,2,Monday,N,,
620,063400_2..S01R,063400,2,Monday,S,1520267130,1520267550
620,063600_2..N01R,063600,2,Monday,N,,
620,064200_2..S01R,064200,2,Monday,S,1520267610,1520268030
620,064800_2..N01R,064800,2,Monday,N,,
620,065000_2..S01R,065000,2,Monday,S,1520268090,1520268510
620,054650_3..S01R,054650,3,Monday,S,,
620,054650_3..N01R,054650,3,Monday,N,,
620,055050_3..N01R,055050,3,Monday,N,,
620,055350_3..S01R,055350,3,Monday,S,,
620,055750_3..N01R,055750,3,Monday,N,,
620,055950_3..S01R,055950,3,Monday,S,,
620,056350_3..N01R,056350,3,Monday,N,,
620,056650_3..S01R,056650,3,Monday,S,,
620,057150_3..N01R,057150,3,Monday,N,,
620,057450_3..S01R,057450,3,Monday,S,,
620,057700_3..N01R,057700,3,Monday,N,,
620,058250_3..S01R,058250,3,Monday,S,,
620,059050_3..S01R,059050,3,Monday,S,,
620,059750_3..N01R,059750,3,Monday,N,,
620,059950_3..S01R,059950,3,Monday,S,,1520263228
620,060500_3..S01R,060500,3,Monday,S,,1520263493
620,060750_3..N01R,060750,3,Monday,N,,
620,061050_3..N01R,061050,3,Monday,N,,
620,061300_3..S01R,061300,3,Monday,S,1520263689,1520264139
620,062100_3..S01R,062100,3,Monday,S,1520264040,1520264490
620,062300_3..N01R,062300,3,Monday,N,,
620,062950_3..S01R,062950,3,Monday,S,1520264550,1520264970
620,063300_3..N01R,063300,3,Monday,N,,
620,063500_3..N01R,063500,3,Monday,N,,
620,063750_3..S01R,063750,3,Monday,S,1520265030,1520265450
620,064550_3..S01R,064550,3,Monday,S,1520265510,1520265930
620,064700_3..N01R,064700,3,Monday,N,,
620,057150_1..N,057150,1,Monday,N,,
620,058950_1..S,058950,1,Monday,S,,1520263783
620,055650_1..N,055650,1,Monday,N,,
620,056350_1..N03R,056350,1,Monday,N,,
620,056400_1..S03R,056400,1,Monday,S,,
620,056700_1..N03R,056700,1,Monday,N,,
620,056900_1..S03R,056900,1,Monday,S,,
620,057450_1..S03R,057450,1,Monday,S,,
620,057500_1..N03R,057500,1,Monday,N,,
620,057850_1..N13R,057850,1,Monday,N,,
